@T,table
Created,2020-08-31 11:56
Author,HortonMachine library
@H,timestamp,value_0
ID,,0
Type,Date,double
Format,yyyy-MM-dd HH:mm,
,1900-01-10 00:00,250.31930252244004
,1900-01-20 00:00,250.83031195920657
,1900-01-30 00:00,251.79547626127837
,1900-02-09 00:00,253.66575525057064
,1900-02-19 00:00,255.7625025167557
,1900-03-01 00:00,258.7658520729414
,1900-03-11 00:00,261.3766383596741
,1900-03-21 00:00,264.89899524699
,1900-03-31 00:00,268.0924258755424
,1900-04-10 00:00,271.4922028258863
,1900-04-20 00:00,274.35793508779807
,1900-04-30 00:00,278.1502125860701
,1900-05-10 00:00,280.9639552741412
,1900-05-20 00:00,283.7191499039529
,1900-05-30 00:00,286.03144747644393
,1900-06-09 00:00,288.0910412214872
,1900-06-19 00:00,289.22441717059405
,1900-06-29 00:00,290.0102331407039
,1900-07-09 00:00,290.02428844084614
,1900-07-19 00:00,289.5735799126499
,1900-07-29 00:00,288.66803892070544
,1900-08-08 00:00,286.9340355057545
,1900-08-18 00:00,284.98529853527856
,1900-08-28 00:00,282.6132689183697
,1900-09-07 00:00,279.46796457825417
,1900-09-17 00:00,276.4663677301243
,1900-09-27 00:00,273.29190424195724
,1900-10-07 00:00,269.56015338629305
,1900-10-17 00:00,266.4608751782104
,1900-10-27 00:00,263.118597677518
,1900-11-06 00:00,260.19171240297504
,1900-11-16 00:00,257.22685036733867
,1900-11-26 00:00,254.89279196138634
,1900-12-06 00:00,252.86464939476065
,1900-12-16 00:00,251.6089849725797
,1900-12-26 00:00,250.4830582343017
,1901-01-05 00:00,249.72012292330575
,1901-01-15 00:00,250.27569332041412
,1901-01-25 00:00,251.3531601424303
,1901-02-04 00:00,252.61345133076077
,1901-02-14 00:00,254.6354927974656
,1901-02-24 00:00,257.1625515885158
,1901-03-06 00:00,260.1251658641591
,1901-03-16 00:00,262.76438424248886
,1901-03-26 00:00,266.2353989590493
,1901-04-05 00:00,269.50136119695225
,1901-04-15 00:00,273.08673461638426
,1901-04-25 00:00,276.17529495196754
,1901-05-05 00:00,279.73469889506913
,1901-05-15 00:00,282.5556721736006
,1901-05-25 00:00,285.2286809991565
,1901-06-04 00:00,286.83644741036534
,1901-06-14 00:00,288.58195620012583
,1901-06-24 00:00,289.7310785370856
,1901-07-04 00:00,290.1215989248319
,1901-07-14 00:00,289.92377997621395
,1901-07-24 00:00,289.39582834927575
,1901-08-03 00:00,288.15049063104624
,1901-08-13 00:00,285.8862917885777
,1901-08-23 00:00,283.6701161497028
,1901-09-02 00:00,280.94649144871994
,1901-09-12 00:00,278.0430450419474
,1901-09-22 00:00,274.7619534777347
,1901-10-02 00:00,271.50012592721333
,1901-10-12 00:00,268.0476527304848
,1901-10-22 00:00,264.4043038127635
,1901-11-01 00:00,261.3556716338475
,1901-11-11 00:00,258.28727661791675
,1901-11-21 00:00,255.80089563677564
,1901-12-01 00:00,253.75950742048113
,1901-12-11 00:00,252.02808834334095
,1901-12-21 00:00,251.0202240888644
,1901-12-31 00:00,250.35495787203698
,1902-01-10 00:00,250.34025249992592
,1902-01-20 00:00,250.83834913754015
,1902-01-30 00:00,252.07261803347504
,1902-02-09 00:00,253.77247798391576
,1902-02-19 00:00,255.6865541498815
,1902-03-01 00:00,258.31736525126655
,1902-03-11 00:00,261.4201783973722
,1902-03-21 00:00,264.3498165182566
,1902-03-31 00:00,267.7990491178162
,1902-04-10 00:00,271.34134706082244
,1902-04-20 00:00,274.89043031756887
,1902-04-30 00:00,277.9241551387933
,1902-05-10 00:00,281.330656281635
,1902-05-20 00:00,283.83181764545384
,1902-05-30 00:00,286.1454305742572
,1902-06-09 00:00,287.82286208702584
,1902-06-19 00:00,289.25394623388024
,1902-06-29 00:00,289.92290766357513
,1902-07-09 00:00,290.05083007826
,1902-07-19 00:00,289.7757105921555
,1902-07-29 00:00,288.7072709945001
,1902-08-08 00:00,287.07532225869807
,1902-08-18 00:00,285.1395423932676
,1902-08-28 00:00,282.4615923467643
,1902-09-07 00:00,279.5979077921567
,1902-09-17 00:00,276.5241939296985
,1902-09-27 00:00,273.02632107450154
,1902-10-07 00:00,269.70022392840605
,1902-10-17 00:00,266.3077010530216
,1902-10-27 00:00,263.1490777510788
,1902-11-06 00:00,259.97125667426803
,1902-11-16 00:00,257.14474710968386
,1902-11-26 00:00,254.69067627112946
,1902-12-06 00:00,252.849270112247
,1902-12-16 00:00,251.2335631765163
,1902-12-26 00:00,250.7869045017447
,1903-01-05 00:00,250.19571956306493
,1903-01-15 00:00,250.54082698818954
,1903-01-25 00:00,251.33951218640738
,1903-02-04 00:00,252.75493671851885
